sch_ID,sch_Name,sch_PhoneNo,sch_Email,sch_Address,sch_Code,sch_Year,sch_Status
1883,"SEK MEN KEB SAINT NICHOLAS CONVENT ALOR SETAR KEDAH",,,,1KC022,,
1884,"SEKOLAH MENENGAH KEBANGSAAN TUNKU ABDUL RAHMAN KEDAH",,,,1KC023,,
1885,"SEK MEN KEB MERGONG KEDAH",,,,1KC024,,
1886,"SEKOLAH MENENGAH KEBANGSAAN AGAMA KEDAH",,,,1KC025,,
1887,"SEKOLAH MENENGAH ALOR JANGGUS ALOR SETAR KEDAH",,,,1KC026,,
1888,"CALON PERSENDIRIAN PERSEORANGAN KEDAH",,,,3KC026,,
1889,"SEKOLAH MENENGAH KEBANGSAN TUNKU ABDUL RAHMAN KEDAH",,,,1KC027,,
1890,"SEKOLAH MENENGAH KEBANGSAAN SEBERANG PERAK KEDAH",,,,1KC041,,
1891,"SEKOLAH MENENGAH KEAT HWA PERSENDIRIAN ALOR STAR KEDAH",,,,1KC042,,
1892,"SEKOLAH MENENGAH SIN MIN BERSENDIRIAN ALOR STAR KEDAH",,,,2KC042,,
1893,"CALON PERSENDIRIAN PERSEORANGAN KEDAH",,,,3KC042,,
1894,"MAKTAB MAHMUD PUTERA ALOR SETAR KEDAH",,,,1KC043,,
1895,"MAKTAB MAHMUD PUTERI ALOR SETAR KEDAH",,,,1KC044,,
1896,"SEKOLAH MENENGAH KEAT HWA  ALOR SETAR KEDAH",,,,1KC045,,
1897,"SEKOLAH MENENGAH KEAT HWA  ALOR SETAR KEDAH",,,,1KC046,,
1898,"SEKOLAH MENENGAH KEAT HWA  ALOR SETAR KEDAH",,,,1KC047,,
1899,"SEKOLAH MENENGAH KEAT HWA II ALOR STAR KEDAH",,,,1KC048,,
1900,"SEK MEN KEB TUN SHARIFAH RODZIAH ALOR STAR KEDAH",,,,1KC049,,
1901,"SEK MEN KEB TUN SHARIFAH RODZIAH ALOR SETAR KEDAH",,,,1KC050,,
1902,"SEK MEN KEB TENGKU LAKSAMANA ALOR STAR KEDAH",,,,1KC051,,
1903,"SEKOLAH MENENGAH TANDOP ALOR STAR KEDAH",,,,1KC055,,
1904,"SEK MEN KEB TUNKU ABDUL AZIZ ALOR STAR KEDAH",,,,1KC056,,
1905,"SEKOLAH MENENGAH AGAMA AHYA OL ULUM ALOR SETAR KEDAH",,,,2KC056,,
1906,"SEK MEN KEB TUNKU ABDUL AZIZ ALOR STAR KEDAH",,,,1KC057,,
1907,"SEKOLAH MENENGAH AGAMA AL-FALAH KANGKONG KEDAH",,,,2KC057,,
1908,"SEK MEN KEB TENGKU LAKSAMANA ALOR STAR KEDAH",,,,1KC058,,
1909,"KOLEJ SULTAN ABDUL HAMID ALOR SETAR KEDAH",,,,1KC071,,
1910,"SEK MEN KEBANGSAAN ST MICHAEL ALOR STAR KEDAH",,,,1KC074,,
1911,"SEK MEN KEB ST MICHAEL ALOR STAR KEDAH",,,,1KC075,,
1912,"SEK MEN KEB ST MICHAEL ALOR STAR KEDAH",,,,1KC076,,
1913,"SEK MEN KEB SULTANAH ASMA ALOR STAR KEDAH",,,,1KC077,,
1914,"CALON PERSENDIRIAN PERSEORANGAN KEDAH",,,,3KC077,,
1915,"SEK MEN KEB TUNKU SOFIAH ALOR STAR KEDAH",,,,1KC078,,
1916,"SEK MEN AGAMA RAUDZATUL ULUM LANGGAR KEDAH",,,,1KC079,,
1917,"SEK MEN KEB LANGGAR ALOR STAR KEDAH",,,,1KC081,,
1918,"SEK MEN AGAMA MAKARIMUL AKHLAK",,,,2KC081,,
1919,"SEK MEN KEB TAJAR ALOR STAR KEDAH",,,,1KC082,,
1920,"MADRASAH  TAKLIMIAH  KHAIRIAH",,,,2KC082,,
1921,"CALON PERSENDIRIAN PERSEORANGAN KEDAH",,,,3KC082,,
1922,"SEKOLAH MENENGAH KEBANGSAAN JABI POKOK SENA KEDAH",,,,1KC091,,
1923,"SEKOLAH MENENGAH KEBANGSAAN POKOK SENA P SENA KEDAH",,,,1KC092,,
1924,"SEKOLAH MENENGAH KEBANGSAAN POKOK SENA P SENA KEDAH",,,,1KC093,,
1925,"SEKOLAH MENENGAH KEBANGSAAN MUADZAM SHAH KEDAH",,,,1KC101,,
1926,"SEK MEN MAAHAD ADDINI ALOR SETAR KEDAH",,,,1KC105,,
1927,"SEKOLAH MENENGAH KEBANGSAAN ALOR JANGGUS KEDAH",,,,1KC112,,
1928,"SEKOLAH MENENGAH KEAT HWA  ALOR SETAR KEDAH",,,,1KC113,,
1929,"SEKOLAH MENENGAH KEBANGSAAN ST MICHAEL KEDAH",,,,1KC114,,
1930,"CALON PERSENDIRIAN PERSEORANGAN KEDAH",,,,3KC114,,
1931,"SEKOLAH MENENGAH KEAT HWA II KEDAH",,,,1KC117,,
1932,"SEK MEN KEB SIMPANG KUALA KEDAH",,,,1KC118,,
1933,"SEK MEN KEB PADANG TERAP KUALA NERANG KEDAH",,,,1KD001,,
1934,"SEKOLAH MENENGAH AGAMA AHMADIAH KUALA NERANG KEDAH",,,,1KD002,,
1935,"SEK MEN KEB DATO' SYED AHMAD KUALA NERANG KEDAH",,,,1KD003,,
1936,"SEK MEN KEB DATO' SYED AHMAD KUALA NERANG KEDAH",,,,1KD004,,
1937,"SEKOLAH MENENGAH AGAMA AL KHAIRIAH KUALA NERANG KEDAH",,,,1KD005,,
1938,"SEKOLAH MENENGAH KEBANGSAAN NAKA ALOR SETAR KEDAH",,,,1KD006,,
1939,"CALON PERSENDIRIAN PERSEORANGAN KEDAH",,,,3KD006,,
1940,"SEKOLAH MENENGAH KEBANGSAAN LUBOK MERBAU PENDANG KEDAH",,,,1KD007,,
1941,"SEK MEN AGAMA ISLAHIAH ISLAMIAH FELDA LUBUK MERBAU",,,,2KD007,,
1942,"SEKOLAH MENENGAH KEBANGSAAN PEDU KEDAH",,,,1KD010,,
1943,"SEKOLAH MENENGAH SAINS POKOK SENA KEDAH",,,,1KD011,,
1944,"SEK MEN KEB KUBOR PANJANG ALOR SETAR KEDAH",,,,1KE001,,
1945,"SEKOLAH MENENGAH KEBANGSAAN TOKAI ALOR SETAR KEDAH",,,,1KE002,,
1946,"SEK MEN KEB PENDANG KEDAH",,,,1KE003,,
1947,"SEK MEN KEB PENDANG KEDAH",,,,1KE004,,
1948,"SEKOLAH MENENGAH KEBANGSAAN TANAH MERAH KEDAH",,,,1KE005,,
1949,"MADRASAH AL-HIDAYAH ISLAMIAH TOBIAR PENDANG KEDAH",,,,1KE006,,
1950,"SEKOLAH MENENGAH KEBANGSAAN SUNGAI TIANG KEDAH",,,,1KE007,,
1951,"SEKOLAH MENENGAH KEBANGSAAN SYED IBRAHIM PENDANG KEDAH",,,,1KE009,,
1952,"SEK MEN KEB AYER PUTEH DALAM KEDAH",,,,1KE010,,
1953,"SEKOLAH MENENGAH KEBANGSAAN BUKIT JENUN KEDAH",,,,1KE011,,
1954,"SEK MEN KEB KUBOR PANJANG ALOR SETAR KEDAH",,,,1KE012,,
1955,"SEKOLAH MENENGAH AGAMA ISLAH PENDANG KEDAH",,,,1KE013,,
1956,"SEKOLAH MENENGAH KEBANGSAAN TUNKU TEMENGGUNG KEDAH",,,,1KE014,,
1957,"CALON PERSENDIRIAN PERSEORANGAN KEDAH",,,,3KE014,,
1958,"MADRASAH AL-NAHDZAH BUKIT BESAR ALOR SETAR KEDAH",,,,1KF001,,
1959,"MADRASAH AL-NAHDZAH BUKIT BESAR ALOR SETAR KEDAH",,,,1KF002,,
1960,"CALON PERSENDIRIAN PERSEORANGAN KEDAH",,,,3KF002,,
1961,"SMA TAUFIKIAH KHAIRIAH AL-HALIMIAH KEDAH",,,,1KF003,,
1962,"CALON PERSENDIRIAN PERSEORANGAN KEDAH",,,,3KF003,,
1963,"SMA TAUFIKIAH KHAIRIAH AL-HALIMIAH KEDAH",,,,1KF004,,
1964,"SEKOLAH MENENGAH KEBANGSAAN BATU 17 YAN KEDAH",,,,1KF006,,
1965,"SEKOLAH MENENGAH KEBANGSAAN SUNGAI LIMAU KEDAH",,,,1KF007,,
1966,"SEK MEN AGAMA SAADAH DINIAH ALISLAMIAH YAN KEDAH",,,,1KF008,,
1967,"SEKOLAH MENENGAH KEBANGSAAN YAN KEDAH",,,,1KF009,,
1968,"SEKOLAH MENENGAH KEBANGSAAN YAN KEDAH",,,,1KF010,,
1969,"SEK MEN KEB YAN KEDAH (CALON PERSENDIRIAN)",,,,3KF010,,
1970,"SEKOLAH MENENGAH KEBANGSAAN GUAR CHEMPEDAK KEDAH",,,,1KF011,,
1971,"SEKOLAH MENENGAH KEBANGSAAN GUAR CHEMPEDAK KEDAH",,,,1KF012,,
1972,"CALON PERSENDIRIAN PERSEORANGAN KEDAH",,,,3KF012,,
1973,"SEKOLAH MENENGAH KEBANGSAAN SINGKIR KEDAH",,,,1KF013,,
1974,"SEKOLAH MENENGAH KEBANGSAAN AGAMA YAN KEDAH",,,,1KF016,,
1975,"SEKOLAH MENENGAH AGAMA FAUZI",,,,2KF016,,
1976,"SEKOLAH MENENGAH KEBANGSAAN GURUN KEDAH",,,,1KG001,,
1977,"SEKOLAH MENENGAH KEBANGSAAN GURUN KEDAH",,,,1KG002,,
1978,"SEKOLAH MENENGAH AGAMA PEKAN GURUN",,,,2KG002,,
1979,"SEKOLAH MENENGAH BEDONG KEDAH",,,,1KG003,,
1980,"SEKOLAH MENENGAH BEDONG KEDAH",,,,1KG004,,
1981,"SEKOLAH MENENGAH KEBANGSAAN MERBOK KEDAH",,,,1KG005,,
1982,"SEK MEN AGAMA YAYASAN PENGAJIAN ISLAM MERBOK KEDAH",,,,2KG005,,
1983,"SEKOLAH MENENGAH AGAMA SAADATUDDAROIN MERBOK KEDAH",,,,1KG006,,
1984,"SEKOLAH MENENGAH KEBANGSAAN TUNKU SULONG KEDAH",,,,1KG007,,
1985,"CALON PERSENDIRIAN PERSEORANGAN KEDAH",,,,3KG007,,
1986,"SEKOLAH MENENGAH KEBANGSAAN AMAN JAYA KEDAH",,,,1KG008,,
1987,"SEKOLAH MENENGAH KEBANGSAAN BUKIT SELAMBAU KEDAH",,,,1KG009,,
1988,"SEKOLAH MENENGAH KEBANGSAAN IBRAHIM SG PETANI KEDAH",,,,1KG010,,
1989,"SEK MEN KEB DATO BIJAYA SETIA SG PETANI KEDAH",,,,1KG012,,
1990,"SEK MEN SAINS SULTAN MOHAMAD JIWA SG PETANI KEDAH",,,,1KG013,,
1991,"SEKOLAH MENENGAH KEBANGSAAN TUNKU SULONG KEDAH",,,,1KG015,,
1992,"SEKOLAH MENENGAH KEBANGSAAN AMAN JAYA KEDAH",,,,1KG017,,
1993,"SEK MEN KEB DATO BIJAYA SETIA KEDAH",,,,1KG018,,
1994,"SEKOLAH MENENGAH AGAMA SUNGAI PETANI BEDONG KEDAH",,,,1KG019,,
1995,"SEK MEN KEB SIN MIN SUNGAI PETANI KEDAH",,,,1KG031,,
1996,"SEK MEN KEB SIN MIN SG PETANI KEDAH",,,,1KG032,,
1997,"SEK MEN KEB CONVENT FATHER BARRE SUNGAI PETANI KEDAH",,,,1KG033,,
1998,"SEKOLAH MENENGAH KEBANGSAAN ST THERESA SG PETANI KEDAH",,,,1KG034,,
1999,"SEK MEN KEB KHIR JOHARI SG PETANI KEDAH",,,,1KG035,,
2000,"SEK MEN KEB KHIR JOHARI SG PETANI KEDAH",,,,1KG036,,
2001,"SEKOLAH MENENGAH SIN MIN PERSENDIRIAN",,,,2KG036,,
2002,"SEK MEN KEB BANDAR SUNGAI PETANI KEDAH",,,,1KG037,,
2003,"SEKOLAH MENENGAH WAWASAN SG PETANI KEDAH",,,,2KG037,,
2004,"CALON PERSENDIRIAN PERSEORANGAN KEDAH",,,,3KG037,,
2005,"SEK MEN KEB TUNKU ISMAIL SG PETANI KEDAH",,,,1KG038,,
2006,"CALON PERSENDIRIAN PERSEORANGAN KEDAH",,,,3KG038,,
2007,"SEK MEN KEB CHE TOM SUNGAI PETANI KEDAH",,,,1KG039,,
2008,"SMK SUNGAI PASIR SUNGAI PETANI KEDAH",,,,1KG040,,
2009,"SEK MEN KEB TIKAM BATU SG PETANI KEDAH",,,,1KG041,,
2010,"SEKOLAH MENENGAH AL-ISLAH SUNGAI PETANI KEDAH",,,,2KG041,,
2011,"SEKOLAH MENENGAH KEBANGSAAN KOTA KUALA MUDA KEDAH",,,,1KG042,,
2012,"SEKOLAH MENENGAH AGAMA TARBIAH AL NASHIIN KEDAH",,,,1KG043,,
2013,"CALON PERSENDIRIAN PERSEORANGAN KEDAH",,,,3KG043,,
2014,"SEK MEN KEBANGSAAN BANDAR SUNGAI PETANI KEDAH",,,,1KG045,,
2015,"SEK MEN KEB CHE TOM SG PETANI KEDAH",,,,1KG046,,
2016,"SEKOLAH MENENGAH KEBANGSAAN TUNKU ISMAIL KEDAH",,,,1KG048,,
2017,"SEK MEN KEBANGSAAN BATU 5 JALAN JENIANG GURUN KEDAH",,,,1KG050,,
2018,"SEK MEN KEB ST THERESA SG PETANI KEDAH",,,,1KG051,,
2019,"SEK MEN KEB SUNGAI LAYAR SG PETANI KEDAH",,,,1KG055,,
2020,"CALON PERSENDIRIAN PERSEORANGAN KEDAH",,,,3KG055,,
2021,"SEK MEN KEB SIN MIN SUNGAI PETANI KEDAH",,,,1KG056,,
2022,"SEK MEN KEB SUNGAI LAYAR SG PETANI KEDAH",,,,1KG057,,
2023,"SMK JENERI KEDAH",,,,1KH001,,
2024,"MADRASAH IRSYADIAH ISLAMIAH",,,,2KH001,,
2025,"SEKOLAH MENENGAH KEBANGSAAN BATU LIMA SIK KEDAH",,,,1KH002,,
2026,"CALON PERSENDIRIAN PERSEORANGAN KEDAH",,,,3KH002,,
2027,"SEKOLAH MENENGAH KEBANGSAAN SIK SIK KEDAH",,,,1KH003,,
2028,"SEKOLAH MENENGAH KEBANGSAAN SIK SIK KEDAH",,,,1KH004,,
2029,"SEKOLAH MENENGAH KEBANGSAAN GULAU SIK KEDAH",,,,1KH005,,
2030,"SEKOLAH MENENGAH AGAMA AL IHSANIAH BELANTIK SIK KEDAH",,,,2KH005,,
2031,"MADRASAH AL INFITAH AL KHAIRIAH BATU 8 SIK KEDAH",,,,1KH006,,
2032,"SEKOLAH MENENGAH KEBANGSAAN CHEPIR SIK KEDAH",,,,1KH007,,
2033,"SEK MEN KEB SIONG BALING KEDAH",,,,1KJ001,,
2034,"SEKOLAH MENENGAH KEBANGSAAN BALING KEDAH",,,,1KJ003,,
2035,"SEK MEN KEB TUNKU PUTERA KEDAH",,,,1KJ005,,
2036,"SMA ANNAJAH TITI GANTONG 09100 BALING KEDAH DA",,,,2KJ005,,
2037,"SEKOLAH MENENGAH SYED ABU BAKAR KUPANG KEDAH",,,,1KJ006,,
2038,"SEK MEN AGAMA DINIAH ISLAMIAH PEKAN KUPANG BALING",,,,1KJ007,,
2039,"YAYASAN KHAIRIAH BALING KEDAH",,,,1KJ008,,
2040,"YAYASAN KHAIRIAH BALING KEDAH",,,,1KJ009,,
2041,"CALON PERSENDIRIAN PERSEORANGAN KEDAH",,,,3KJ009,,
2042,"SEKOLAH MENENGAH KEBANGSAAN JERAI KUPANG KEDAH",,,,1KJ010,,
2043,"SEK MEN KEB KUALA PEGANG KEDAH",,,,1KJ011,,
2044,"SEK MEN AGAMA TARBIAH ISLAMIAH KG MENGKUANG",,,,2KJ011,,
2045,"SEK MEN KEB PARIT PANJANG KUPANG KEDAH",,,,1KJ012,,
2046,"SEK MEN KEB TELOI KANAN KUALA KETIL KEDAH",,,,1KJ013,,
2047,"SEK MEN KEB KUALA KETIL 2 KEDAH",,,,1KJ014,,
2048,"SEKOLAH MENENGAH KEBANGSAAN KUALA KETIL KEDAH",,,,1KJ016,,
2049,"SEKOLAH MENENGAH AGAMA RAUDZATUL ATFAL BALING KEDAH",,,,1KJ020,,
2050,"CALON PERSENDIRIAN PERSEORANGAN KEDAH",,,,3KJ020,,
2051,"SEK MEN KEB TUNKU PUTERA KEDAH",,,,1KJ026,,
2052,"SEKOLAH MENENGAH KEBANGSAAN KUALA KETIL KEDAH",,,,1KJ028,,
2053,"SMK SYED ABU BAKAR KUPANG KEDAH",,,,1KJ029,,
2054,"CALON PERSENDIRIAN PERSEORANGAN KEDAH",,,,3KJ029,,
2055,"SEK MEN KEB AGAMA BALING KEDAH",,,,1KJ030,,
2056,"SEKOLAH MENENGAH KEBANGSAAN KUALA KETIL 2 KEDAH",,,,1KJ031,,
2057,"SEK MEN KEB SUNGAI KARANGAN PADANG SERAI KEDAH",,,,1KK001,,
2058,"SMK SG KARANGAN (CALON PERSENDIRIAN)",,,,3KK001,,
2059,"SEK MEN KEB PADANG SERAI KEDAH",,,,1KK002,,
2060,"SEK MEN AGAMA FALAHIAH SIDAM KANAN",,,,2KK002,,
2061,"CALON PERSENDIRIAN PERSEORANGAN KEDAH",,,,3KK002,,
2062,"SEK MEN KEB DATO LELA PAHLAWAN KEDAH",,,,1KK003,,
2063,"SEKOLAH MENENGAH KEBANGSAAN LUNAS KULIM KEDAH",,,,1KK004,,
2064,"SMK TUNKU PANGLIMA BESAR KEDAH",,,,1KK005,,
2065,"SEKOLAH MENENGAH KEBANGSAAN KULIM KEDAH",,,,1KK006,,
2066,"SEKOLAH MENENGAH KEBANGSAAN KULIM KEDAH",,,,1KK007,,
2067,"SEK MEN KEB SULTAN BADLISHAH KULIM KEDAH",,,,1KK008,,
2068,"SEK MEN KEB ST PATRICK KULIM KEDAH",,,,1KK009,,
2069,"CALON PERSENDIRIAN PERSEORANGAN KEDAH",,,,3KK009,,
2070,"SEKOLAH MENENGAH CHIO MIN KULIM KEDAH",,,,1KK010,,
2071,"SEK MEN CHIO MIN KULIM KEDAH",,,,1KK011,,
2072,"CALON PERSENDIRIAN PERSEORANGAN KEDAH",,,,3KK011,,
2073,"SEKOLAH MENENGAH AGAMA TARBIAH DINIAH KEDAH",,,,1KK012,,
2074,"SEKOLAH MENENGAH ST ANNE'S CONVENT KULIM KEDAH",,,,1KK013,,
2075,"SEKOLAH MENENGAH KEBANGSAAN JUNJONG KEDAH",,,,1KK014,,
2076,"SEKOLAH MENENGAH KEBANGSAAN SUNGAI KOB KEDAH",,,,1KK015,,
2077,"CALON PERSENDIRIAN PERSEORANGAN KEDAH",,,,3KK015,,
2078,"MADRASAH IHSANIAH JANGKANG KARANGAN KEDAH",,,,1KK016,,
2079,"CALON PERSENDIRIAN PERSEORANGAN KEDAH",,,,3KK016,,
2080,"SEKOLAH MENENGAH KEBANGSAAN LABU BESAR KEDAH",,,,1KK017,,
2081,"SEK  MEN  KEBANGSAAN  MAHANG  KARANGAN  KEDAH",,,,1KK018,,
2082,"SEKOLAH MENENGAH CHIO MIN KULIM KEDAH",,,,1KK020,,
2083,"SEKOLAH MENENGAH KEBANGSAAN LABU BESAR KEDAH",,,,1KK022,,
2084,"SEKOLAH MENENGAH AGAMA AL HANAFIAH",,,,2KK022,,
2085,"MAKTAB RENDAH SAINS MARA PDRM KULIM KEDAH",,,,1KK023,,
2086,"SEKOLAH MENENGAH KEBANGSAAN KELADI KEDAH",,,,1KK025,,
2087,"SEKOLAH MENENGAH KEBANGSAAN LUNAS KULIM KEDAH",,,,1KK026,,
2088,"SMK TUNKU PANGLIMA BESAR KEDAH",,,,1KK029,,
2089,"SEKOLAH MENENGAH KEBANGSAAN KELADI KEDAH",,,,1KK031,,
2090,"SEKOLAH MENENGAH KEBANGSAAN SELAMA SERDANG KEDAH",,,,1KL001,,
2091,"SEK MEN KEB SERDANG SERDANG KEDAH",,,,1KL002,,
2092,"SEK MEN KEB SERDANG SERDANG KEDAH",,,,1KL003,,
2093,"SEKOLAH MENENGAH KEBANGSAAN LUBOK BUNTAR SERDANG KEDAH",,,,1KL004,,
2094,"SMK SULTAN AHMAD TAJUDDIN BANDAR BAHARU KEDAH",,,,1KL005,,
2095,"SMK SULTAN AHMAD TAJUDDIN BANDAR BAHARU KEDAH",,,,1KL006,,
2096,"MADRASAH ITTIHAD ALWATANIAH",,,,1KL008,,
2097,"SEK MEN KEB SAINS MUZAFFAR SYAH AIR KEROH MELAKA",,,,1MA001,,
2098,"SEK MEN KEB MUNSHI ABDULLAH  MELAKA",,,,1MA003,,
2099,"SEKOLAH MENENGAH KEBANGSAAN TUN MUTAHIR MELAKA",,,,1MA006,,
2100,"SEKOLAH MENENGAH KEBANGSAAN TUN MUTAHIR KHAS MELAKA",,,,1MA007,,
2101,"SEK MEN KEB AGAMA SULTAN MUHAMMAD MELAKA",,,,1MA008,,
2102,"SEKOLAH MENENGAH KEBANGSAAN TINGGI ST DAVID MELAKA",,,,1MA010,,
2103,"SEKOLAH MENENGAH KEBANGSAAN TINGGI ST DAVID MELAKA",,,,1MA011,,
2104,"SEKOLAH MENENGAH KEBANGSAAN DURIAN DAUN MELAKA",,,,1MA012,,
2105,"SEKOLAH MENENGAH KEBANGSAAN TINGGI PEREMPUAN MELAKA",,,,1MA015,,
2106,"SEKOLAH MENENGAH KEBANGSAAN TINGGI PEREMPUAN MELAKA",,,,1MA016,,
2107,"SEKOLAH MENENGAH KEBANGSAAN TUN TIJAH MELAKA",,,,1MA017,,
2108,"KOLEJ YAYASAN SAAD MELAKA",,,,1MA020,,
2109,"SEKOLAH MENENGAH KEBANGSAAN SERI KOTA MELAKA",,,,1MA103,,
2110,"SEKOLAH MENENGAH KEBANGSAAN SERI KOTA MELAKA",,,,1MA104,,
2111,"SEKOLAH MENENGAH YOK BIN MELAKA",,,,1MA105,,
2112,"SEKOLAH MENENGAH YOK BIN MELAKA",,,,1MA106,,
2113,"SEKOLAH MENENGAH KEBANGSAAN AIR MOLEK MELAKA",,,,1MA107,,
2114,"SEKOLAH MENENGAH KEBANGSAAN AIR MOLEK MELAKA",,,,1MA108,,
2115,"SEKOLAH HENRY GURNEY TELOK MAS MELAKA",,,,1MA109,,
2116,"SEK MEN KEB AGAMA SHARIFAH RODZIAH MELAKA",,,,1MA111,,
2117,"SEKOLAH MENENGAH KEBANGSAAN CANOSSA CONVENT MELAKA",,,,1MA113,,
2118,"SEK MEN KEB INFANT JESUS CONVENT MELAKA",,,,1MA115,,
2119,"SEKOLAH MENENGAH INFANT JESUS CONVENT MELAKA",,,,1MA116,,
2120,"SEKOLAH MENENGAH KEBANGSAAN TINGGI MELAKA",,,,1MA117,,
2121,"SEKOLAH MENENGAH KEBANGSAAN TINGGI MELAKA",,,,1MA118,,
2122,"SEKOLAH MENENGAH KEBANGSAAN ST FRANCIS MELAKA",,,,1MA119,,
2123,"SEKOLAH MENENGAH KEBANGSAAN METHODIST MELAKA",,,,1MA121,,
2124,"SEKOLAH TINGGI METHODIST MELAKA",,,,2MA121,,
2125,"SEK MEN KEB BUKIT BARU MELAKA",,,,1MA123,,
2126,"SEKOLAH MENENGAH KEBANGSAAN BUKIT BARU MELAKA",,,,1MA124,,
2127,"SEKOLAH MENENGAH KEBANGSAAN PEREMPUAN METHODIST MELAKA",,,,1MA203,,
2128,"SEKOLAH MENENGAH KEBANGSAAN PEREMPUAN METHODIST MELAKA",,,,1MA204,,
2129,"SEKOLAH MENENGAH KEBANGSAAN SERI TANJONG MELAKA",,,,1MA205,,
2130,"SEKOLAH MENENGAH KEBANGSAAN SERI TANJONG MELAKA",,,,1MA206,,
2131,"SEKOLAH MENENGAH AGAMA AL-AHMADI MELAKA",,,,2MA206,,
2132,"SEKOLAH MENENGAH KEBANGSAAN GAJAH BERANG MELAKA",,,,1MA207,,
2133,"SEKOLAH MENENGAH KEBANGSAAN GAJAH BERANG MELAKA",,,,1MA208,,
2134,"SEKOLAH MENENGAH KATHOLIK MELAKA",,,,1MA209,,
2135,"SEKOLAH MENENGAH KEBANGSAAN NOTRE DAME CONVENT MELAKA",,,,1MA211,,
2136,"SEKOLAH MENENGAH KEBANGSAAN NOTRE DAME CONVENT MELAKA",,,,1MA212,,
2137,"SEKOLAH MENENGAH KEBANGSAAN TINGGI CINA MELAKA",,,,1MA213,,
2138,"SEKOLAH MENENGAH PAY FONG MELAKA MELAKA",,,,1MA214,,
2139,"SEKOLAH MENENGAH KEBANGSAAN TUN TUAH MELAKA",,,,1MA216,,
2140,"SEK MEN KEB TUN HAJI ABDUL MALEK MELAKA",,,,1MA218,,
2141,"SEK MEN KEB TUN HAJI ABDUL MALEK MELAKA",,,,1MA219,,
2142,"SEKOLAH MENENGAH KEBANGSAAN KLEBANG BESAR MELAKA",,,,1MA220,,
2143,"SEKOLAH MENENGAH KEBANGSAAN KLEBANG BESAR MELAKA",,,,1MA221,,
2144,"SEKOLAH TUNAS BAKTI SUNGAI LEREH MELAKA",,,,1MA224,,
2145,"SEKOLAH MENENGAH KEBANGSAAN KEM TERENDAK MELAKA",,,,1MB001,,
2146,"MAKTAB RENDAH SAINS MARA KEM TERENDAK MELAKA",,,,1MB003,,
2147,"SEKOLAH MENENGAH KEBANGSAAN GHAFAR BABA MELAKA",,,,1MB006,,
2148,"SEKOLAH MENENGAH KEBANGSAAN SULTAN ALAUDDIN",,,,1MB008,,
2149,"CALON PERSENDIRIAN PERSEORANGAN MELAKA",,,,2MB008,,
2150,"SEK MEN KEB HANG KASTURI MASJID TANAH MELAKA",,,,1MB011,,
2151,"SEKOLAH MENENGAH KEB RAHMAT KUALA SUNGAI BARU MELAKA",,,,1MB014,,
2152,"SEKOLAH MENENGAH KEBANGSAAN LUBOK CHINA MELAKA",,,,1MB016,,
2153,"SEK MEN KEB ADE PUTRA MASJID TANAH MELAKA",,,,1MB018,,
2154,"SEKOLAH MENENGAH KEBANGSAAN SUNGAI UDANG MELAKA",,,,1MB020,,
2155,"MADRASAH AN NURIAH AD DINIAH",,,,2MB020,,
2156,"MA'AHAD AL-EHYA AL-KARIM MASJID TANAH MELAKA",,,,1MB022,,
2157,"SEK MEN AGAMA DARUL FALAH KUALA SUNGAI BARU MELAKA",,,,1MB024,,
2158,"SEKOLAH MENENGAH KEBANGSAAN DATO' DOL SAID MELAKA",,,,1MB101,,
2159,"SEKOLAH MENENGAH KEBANGSAAN DATO' DOL SAID MELAKA",,,,1MB102,,
2160,"SEK MEN KEB DATO HAJI TALIB KARIM MELAKA",,,,1MB103,,
2161,"CALON PERSENDIRIAN PERSEORANGAN MELAKA",,,,2MB103,,
2162,"SEK MEN KEB DATO HAJI TALIB KARIM MELAKA",,,,1MB104,,
2163,"SEK MEN KEB SERI PENGKALAN ALOR GAJAH MELAKA",,,,1MB105,,
2164,"SEKOLAH MENENGAH KEBANGSAAN DURIAN TUNGGAL MELAKA",,,,1MB108,,
2165,"SEKOLAH MENENGAH KEBANGSAAN NANING MELAKA",,,,1MB110,,
2166,"SEKOLAH MENENGAH PULAU SEBANG MELAKA",,,,1MB201,,
2167,"SEK MEN KEB SULTAN MANSOR SHAH PULAU SEBANG MELAKA",,,,1MB203,,
2168,"SEKOLAH MENENGAH KEBANGSAAN TEBONG MELAKA",,,,1MB205,,
2169,"SEKOLAH MENENGAH KEBANGSAAN ISKANDAR SHAH MELAKA",,,,1MC001,,
2170,"SEKOLAH MENENGAH KEBANGSAAN DATUK BENDAHARA MELAKA",,,,1MC003,,
2171,"CALON PERSENDIRIAN PERSEORANGAN MELAKA",,,,2MC003,,
2172,"SEKOLAH MENENGAH KEBANGSAAN TUN PERAK JASIN MELAKA",,,,1MC005,,
2173,"SEKOLAH MENENGAH KEBANGSAAN JASIN MELAKA",,,,1MC008,,
2174,"SEKOLAH MENENGAH KEBANGSAAN SIMPANG BEKOH MELAKA",,,,1MC013,,
2175,"SEKOLAH MENENGAH KEBANGSAAN SELANDAR MELAKA",,,,1MC015,,
2176,"SEKOLAH MENENGAH KEBANGSAAN NYALAS MELAKA",,,,1MC017,,
2177,"SEK MEN KEB DATO ABDUL RAHMAN YAKUB MELAKA",,,,1MC101,,
